70712,24.69,25.11,434,1.400,1544,-1816,-13364,101,311,110,-1,-1,-1
70983,24.63,25.05,482,1.555,1572,-1760,-13496,107,288,90,-1,-1,-1
71254,24.65,25.05,485,1.565,1428,-1836,-13420,100,350,84,-1,-1,-1
71529,24.65,25.07,679,2.190,1440,-1872,-13376,121,333,81,-1,-1,-1
71797,24.65,25.07,448,1.445,1460,-1804,-13320,138,313,118,-1,-1,-1
72072,24.67,25.11,467,1.506,1480,-1880,-13344,118,344,78,-1,-1,-1
72343,24.67,25.11,475,1.532,1540,-1744,-13368,120,336,116,-1,-1,-1
72618,24.65,25.07,663,2.139,1456,-1804,-13544,143,325,100,-1,-1,-1
72889,24.65,25.11,317,1.023,1528,-1880,-13452,131,331,110,-1,-1,-1
73163,24.67,25.13,353,1.139,1420,-1720,-13324,134,320,123,-1,-1,-1
73445,24.67,24.99,752,2.426,1468,-1796,-13452,105,352,88,-1,-1,-1
73713,24.63,25.11,764,2.465,1432,-1860,-13312,97,286,86,-1,-1,-1
73987,24.65,25.07,548,1.768,1444,-1808,-13352,128,346,114,-1,-1,-1
74262,24.65,24.99,637,2.055,1424,-1784,-13440,128,322,89,-1,-1,-1
74537,24.63,25.11,695,2.242,1524,-1872,-13288,136,311,98,-1,-1,-1
74805,24.65,25.05,448,1.445,1488,-1824,-13412,139,312,98,-1,-1,-1
75079,24.67,25.05,331,1.068,1396,-1976,-13384,106,364,99,-1,-1,-1
75354,24.65,25.11,380,1.226,1436,-1836,-13332,130,337,92,-1,-1,-1
75629,24.67,25.07,445,1.435,1460,-1812,-13364,126,302,90,-1,-1,-1
75900,24.67,25.13,497,1.603,1456,-1880,-13408,135,343,70,-1,-1,-1
76171,50.29,25.11,329,1.061,1396,-1800,-13408,88,340,119,-1,-1,-1
76456,24.67,25.07,763,2.461,1436,-1908,-13240,115,300,77,-1,-1,-1
76741,24.67,25.07,599,1.932,1352,-1812,-13320,113,307,73,-1,-1,-1
77016,24.67,25.11,435,1.403,1420,-1756,-13260,112,339,90,-1,-1,-1
77295,24.69,25.07,527,1.700,1456,-1836,-13448,125,321,85,-1,-1,-1
77562,50.29,25.11,764,2.465,1556,-2020,-13476,68,254,78,-1,-1,-1
77837,24.67,25.11,762,2.458,1148,-2032,-13256,106,304,88,-1,-1,-1
78108,24.67,25.13,354,1.142,1480,-1848,-13496,122,330,90,-1,-1,-1
78379,24.67,25.19,397,1.281,1280,-1980,-13284,118,333,114,-1,-1,-1
78653,24.67,25.13,261,0.842,1528,-1828,-13444,34,331,107,-1,-1,-1
78924,24.67,25.11,273,0.881,1492,-1744,-13420,75,276,102,-1,-1,-1
79195,24.69,25.11,443,1.429,1500,-1820,-13304,130,321,109,-1,-1,-1
79470,24.67,24.95,562,1.813,1500,-1820,-13404,135,329,86,-1,-1,-1
79738,24.69,25.01,305,0.984,1472,-1828,-13536,94,333,108,-1,-1,-1
80009,24.69,25.05,763,2.461,1384,-1852,-13208,148,320,83,-1,-1,-1
80291,24.67,25.11,460,1.484,1440,-1888,-13428,139,326,100,-1,-1,-1
80569,24.67,25.01,343,1.106,1480,-1848,-13380,143,339,73,-1,-1,-1
80844,24.65,24.99,249,0.803,1544,-1804,-13384,132,301,92,-1,-1,-1
81115,24.67,24.99,298,0.961,1412,-1828,-13472,110,328,98,-1,-1,-1
81397,24.69,25.13,557,1.797,1492,-1852,-13372,122,338,74,-1,-1,-1
81672,24.67,25.01,391,1.261,1608,-1784,-13368,124,304,103,-1,-1,-1
81947,24.69,25.05,543,1.752,1548,-1776,-13372,120,300,95,-1,-1,-1
82214,24.67,25.05,471,1.519,1452,-1816,-13344,123,310,107,-1,-1,-1
82492,24.69,25.01,352,1.135,1480,-1832,-13360,131,330,93,-1,-1,-1
82763,50.29,25.13,763,2.461,1556,-1800,-13316,131,298,91,-1,-1,-1
83041,24.69,25.13,764,2.465,1524,-1776,-13396,102,342,75,-1,-1,-1
83308,24.69,25.11,566,1.826,1524,-1832,-13448,107,298,95,-1,-1,-1
83579,24.71,25.17,705,2.274,1392,-1768,-13412,140,318,100,-1,-1,-1
83853,24.69,25.13,517,1.668,1452,-1800,-13224,147,323,87,-1,-1,-1
84124,24.71,25.17,483,1.558,1372,-1840,-13316,120,324,97,-1,-1,-1
84391,24.69,25.05,498,1.606,1432,-1800,-13404,134,320,93,-1,-1,-1
84665,24.69,25.11,596,1.923,1564,-1960,-13408,151,345,84,-1,-1,-1
84940,24.69,25.11,501,1.616,1552,-1824,-13340,113,311,115,-1,-1,-1
85215,24.71,25.13,594,1.916,1356,-1892,-13268,122,336,80,-1,-1,-1
85483,24.71,25.13,566,1.826,1508,-1936,-13436,120,330,91,-1,-1,-1
85757,24.69,25.05,764,2.465,1528,-1836,-13384,96,354,93,-1,-1,-1
86032,24.71,25.05,263,0.848,1500,-1852,-13388,164,324,72,-1,-1,-1
86300,24.71,25.05,471,1.519,1476,-1892,-13456,103,330,111,-1,-1,-1
86585,24.67,25.05,592,1.910,1408,-1808,-13356,134,328,117,-1,-1,-1
86856,24.71,24.99,495,1.597,1448,-1896,-13320,96,309,92,-1,-1,-1
87130,24.71,24.99,764,2.465,1404,-1828,-13428,134,324,122,-1,-1,-1
87397,24.71,24.99,448,1.445,1500,-1780,-13160,113,318,98,-1,-1,-1
87668,24.69,24.99,490,1.581,1648,-1772,-13396,135,335,106,-1,-1,-1
87953,24.71,24.99,361,1.165,1616,-1896,-13372,101,312,100,-1,-1,-1
88235,24.69,25.01,425,1.371,1604,-1784,-13448,128,314,100,-1,-1,-1
88503,24.71,24.99,322,1.039,1536,-1856,-13396,120,333,80,-1,-1,-1
88778,24.69,25.05,653,2.106,1460,-1900,-13464,75,321,100,-1,-1,-1
89052,24.71,25.05,364,1.174,1432,-1800,-13368,120,322,93,-1,-1,-1
89330,24.71,25.05,453,1.461,1476,-1796,-13684,104,156,105,-1,-1,-1
89598,24.71,25.05,686,2.213,1044,-1552,-13004,-519,490,3862,-1,-1,-1
89873,24.69,25.05,764,2.465,-60,-1528,-13192,226,-49,-1853,-1,-1,-1
90144,24.69,25.11,658,2.123,1520,-1732,-13312,164,328,105,-1,-1,-1
90418,24.69,25.05,761,2.455,1436,-1960,-13328,193,321,109,-1,-1,-1
90689,24.73,25.07,563,1.816,1396,-1884,-13408,196,380,59,-1,-1,-1
90957,24.71,25.05,763,2.461,1496,-1888,-13412,98,317,113,-1,-1,-1
91235,24.71,25.05,693,2.235,1428,-1800,-13284,148,300,97,-1,-1,-1
91510,24.73,25.01,722,2.329,1596,-1568,-13012,259,553,89,-1,-1,-1
91777,24.71,25.07,670,2.161,1472,-1832,-13540,110,288,115,-1,-1,-1
92051,24.71,25.05,499,1.610,1460,-1760,-13484,146,334,105,-1,-1,-1
92322,24.69,25.05,764,2.465,1448,-1728,-13252,68,313,90,-1,-1,-1
92596,24.71,25.05,663,2.139,1452,-1784,-13408,152,302,118,-1,-1,-1
